Category,Product Name,Eco Score
Electronics,Sony WH-1000XM4 5078,7
Electronics,Dell XPS 13 9933,5
Electronics,iPhone 12 1067,1
Electronics,Dell XPS 13 1135,6
Electronics,MacBook Pro 3484,6
Electronics,Sony WH-1000XM4 4375,1
Electronics,MacBook Pro 3410,6
Electronics,iPhone 12 6552,3
Electronics,Samsung Galaxy S21 4048,2
Electronics,Samsung Galaxy S21 9983,1
Electronics,Dell XPS 13 9978,10
Electronics,Sony WH-1000XM4 7980,5
Electronics,iPhone 12 9141,7
Electronics,Samsung Galaxy S21 2441,5
Electronics,Dell XPS 13 7871,4
Electronics,iPhone 12 8199,6
Electronics,iPad Air 5344,4
Electronics,iPhone 12 2103,6
Electronics,Samsung Galaxy S21 1104,10
Electronics,Sony WH-1000XM4 7529,3
Electronics,iPad Air 5721,10
Electronics,MacBook Pro 9780,5
Electronics,MacBook Pro 5302,10
Electronics,Samsung Galaxy S21 9646,10
Electronics,iPad Air 9583,1
Electronics,iPhone 12 2418,7
Electronics,Dell XPS 13 2280,8
Electronics,Sony WH-1000XM4 6679,7
Electronics,Samsung Galaxy S21 1014,5
Electronics,Sony WH-1000XM4 97,6
Electronics,Samsung Galaxy S21 2337,7
Electronics,iPad Air 9184,4
Electronics,MacBook Pro 5959,10
Electronics,Dell XPS 13 37,3
Electronics,Sony WH-1000XM4 1810,7
Electronics,Sony WH-1000XM4 9006,4
Electronics,Dell XPS 13 5649,7
Electronics,Dell XPS 13 1988,6
Electronics,MacBook Pro 2802,9
Electronics,Sony WH-1000XM4 7980,9
Electronics,Samsung Galaxy S21 6080,1
Electronics,MacBook Pro 6814,5
Electronics,Dell XPS 13 3819,7
Electronics,Samsung Galaxy S21 2609,9
Electronics,MacBook Pro 6104,1
Electronics,iPad Air 1441,8
Electronics,Samsung Galaxy S21 9516,5
Electronics,iPad Air 8317,6
Electronics,Sony WH-1000XM4 4927,9
Electronics,Dell XPS 13 4440,3
Electronics,iPhone 12 9299,9
Electronics,MacBook Pro 4892,3
Electronics,Samsung Galaxy S21 2972,8
Electronics,Dell XPS 13 7668,7
Electronics,iPhone 12 3721,1
Electronics,Sony WH-1000XM4 3384,1
Electronics,MacBook Pro 5426,1
Electronics,iPhone 12 8472,9
Electronics,Samsung Galaxy S21 4290,10
Electronics,Dell XPS 13 8432,1
Electronics,iPhone 12 9334,10
Electronics,Sony WH-1000XM4 7071,5
Electronics,Samsung Galaxy S21 3353,1
Electronics,iPhone 12 1108,1
Electronics,iPhone 12 8919,9
Electronics,MacBook Pro 7976,7
Electronics,Samsung Galaxy S21 5144,8
Electronics,MacBook Pro 523,7
Electronics,Dell XPS 13 3199,2
Electronics,Dell XPS 13 6755,2
Electronics,Sony WH-1000XM4 8767,5
Electronics,Sony WH-1000XM4 9720,4
Electronics,MacBook Pro 6159,7
Electronics,Samsung Galaxy S21 8565,8
Electronics,Sony WH-1000XM4 5521,3
Electronics,iPad Air 4209,10
Electronics,iPhone 12 5889,10
Electronics,iPad Air 8709,5
Electronics,Sony WH-1000XM4 6811,6
Electronics,Sony WH-1000XM4 7468,4
Electronics,MacBook Pro 1604,1
Electronics,Samsung Galaxy S21 4679,5
Electronics,MacBook Pro 2252,9
Electronics,MacBook Pro 2874,6
Electronics,Dell XPS 13 1747,5
Electronics,iPhone 12 4841,3
Electronics,Dell XPS 13 2943,2
Electronics,iPad Air 1241,9
Electronics,Samsung Galaxy S21 7236,2
Electronics,iPad Air 6371,8
Electronics,iPhone 12 7283,7
Electronics,Sony WH-1000XM4 7676,7
Electronics,iPhone 12 1021,1
Electronics,iPad Air 7801,2
Electronics,MacBook Pro 3724,5
Electronics,iPhone 12 5379,9
Electronics,Dell XPS 13 7830,6
Electronics,iPad Air 4226,5
Electronics,iPhone 12 6170,3
Electronics,iPhone 12 9248,3
Electronics,iPhone 12 6164,5
Electronics,Dell XPS 13 3498,9
Electronics,Sony WH-1000XM4 3655,9
Electronics,Samsung Galaxy S21 5894,1
Electronics,iPad Air 1010,3
Electronics,iPhone 12 3181,10
Electronics,Sony WH-1000XM4 5992,4
Electronics,iPhone 12 2823,5
Electronics,MacBook Pro 3233,9
Electronics,iPhone 12 3477,5
Electronics,Dell XPS 13 5557,7
Electronics,Samsung Galaxy S21 960,5
Electronics,MacBook Pro 3526,4
Electronics,Samsung Galaxy S21 6091,7
Electronics,Sony WH-1000XM4 37,8
Electronics,Dell XPS 13 4723,6
Electronics,Samsung Galaxy S21 5563,9
Electronics,Dell XPS 13 9472,7
Electronics,MacBook Pro 6970,2
Electronics,MacBook Pro 1239,1
Electronics,iPhone 12 8135,6
Electronics,MacBook Pro 5349,8
Electronics,Dell XPS 13 6172,6
Electronics,Samsung Galaxy S21 7197,8
Electronics,Dell XPS 13 7908,3
Electronics,Dell XPS 13 3516,10
Electronics,MacBook Pro 2633,8
Electronics,MacBook Pro 3029,2
Electronics,iPad Air 2468,3
Electronics,iPhone 12 9698,1
Electronics,iPad Air 6153,4
Electronics,Sony WH-1000XM4 9278,2
Electronics,iPhone 12 4583,3
Electronics,iPad Air 3732,4
Electronics,Samsung Galaxy S21 409,7
Electronics,MacBook Pro 9451,2
Electronics,Samsung Galaxy S21 894,10
Electronics,Sony WH-1000XM4 8018,2
Electronics,Samsung Galaxy S21 5883,7
Electronics,Samsung Galaxy S21 2209,4
Electronics,Samsung Galaxy S21 3919,6
Electronics,iPhone 12 4291,10
Electronics,MacBook Pro 1127,4
Electronics,Samsung Galaxy S21 6517,6
Electronics,iPhone 12 5982,6
Electronics,MacBook Pro 1707,3
Electronics,MacBook Pro 8008,2
Electronics,Sony WH-1000XM4 2587,3
Electronics,iPhone 12 243,10
Electronics,Dell XPS 13 9425,8
Electronics,Samsung Galaxy S21 2664,6
Electronics,Samsung Galaxy S21 5954,1
Electronics,MacBook Pro 8222,10
Electronics,iPad Air 7871,7
Electronics,iPad Air 3423,5
Electronics,MacBook Pro 1234,4
Electronics,Sony WH-1000XM4 979,4
Electronics,iPad Air 5063,2
Electronics,iPad Air 8696,6
Electronics,Dell XPS 13 8700,9
Electronics,Dell XPS 13 844,2
Electronics,Samsung Galaxy S21 9984,8
Electronics,Dell XPS 13 1145,4
Electronics,iPad Air 476,9
Electronics,MacBook Pro 7574,8
Electronics,Dell XPS 13 9297,3
Electronics,Sony WH-1000XM4 6615,8
Electronics,MacBook Pro 8896,6
Electronics,iPad Air 7893,3
Electronics,iPad Air 2370,4
Electronics,Sony WH-1000XM4 3549,5
Electronics,Sony WH-1000XM4 8499,4
Electronics,MacBook Pro 3543,2
Electronics,iPad Air 1068,1
Electronics,iPhone 12 197,6
Electronics,iPhone 12 8736,5
Electronics,Sony WH-1000XM4 7913,7
Electronics,Dell XPS 13 3591,7
Electronics,Samsung Galaxy S21 2525,4
Electronics,Samsung Galaxy S21 4813,6
Electronics,Sony WH-1000XM4 3183,3
Electronics,Samsung Galaxy S21 7388,7
Electronics,iPad Air 208,3
Electronics,Dell XPS 13 2634,9
Electronics,MacBook Pro 945,3
Electronics,iPhone 12 9784,3
Electronics,Dell XPS 13 930,10
Electronics,iPhone 12 5865,9
Electronics,Sony WH-1000XM4 6117,4
Electronics,Dell XPS 13 7545,10
Electronics,iPhone 12 8713,6
Electronics,Sony WH-1000XM4 83,8
Electronics,iPhone 12 1086,6
Electronics,Sony WH-1000XM4 6269,10
Electronics,MacBook Pro 8487,4
Electronics,Sony WH-1000XM4 4283,2
Electronics,iPhone 12 1599,10
Electronics,iPhone 12 4518,4
Electronics,iPad Air 5306,10
Electronics,Dell XPS 13 9249,8
Electronics,Samsung Galaxy S21 9534,8
Electronics,Dell XPS 13 6187,6
Electronics,Samsung Galaxy S21 5343,4
Electronics,Samsung Galaxy S21 4047,9
Electronics,iPad Air 9613,10
Electronics,iPad Air 4973,2
Electronics,iPad Air 4491,6
Electronics,iPhone 12 6774,9
Electronics,MacBook Pro 611,6
Electronics,MacBook Pro 8532,3
Electronics,MacBook Pro 8100,9
Electronics,Dell XPS 13 9114,5
Electronics,Samsung Galaxy S21 5650,2
Electronics,Dell XPS 13 2775,3
Electronics,Samsung Galaxy S21 9894,2
Electronics,Samsung Galaxy S21 3634,6
Electronics,iPad Air 9264,3
Electronics,Dell XPS 13 8671,2
Electronics,Sony WH-1000XM4 9921,3
Electronics,iPhone 12 7834,8
Electronics,iPad Air 3607,2
Electronics,iPhone 12 8855,1
Electronics,MacBook Pro 5602,10
Electronics,Samsung Galaxy S21 961,2
Electronics,Dell XPS 13 5201,9
Electronics,MacBook Pro 2304,4
Electronics,Sony WH-1000XM4 1020,10
Electronics,Dell XPS 13 3406,3
Electronics,Dell XPS 13 2760,10
Electronics,MacBook Pro 93,8
Electronics,iPhone 12 405,5
Electronics,iPad Air 4020,1
Electronics,Samsung Galaxy S21 4229,4
Electronics,iPad Air 231,3
Electronics,Dell XPS 13 8285,9
Electronics,iPad Air 5710,4
Electronics,Sony WH-1000XM4 9327,9
Electronics,MacBook Pro 141,6
Electronics,MacBook Pro 3299,3
Electronics,MacBook Pro 4100,10
Electronics,MacBook Pro 7920,4
Electronics,Samsung Galaxy S21 7213,8
Electronics,Dell XPS 13 433,5
Electronics,iPad Air 7540,8
Electronics,iPhone 12 7536,9
Electronics,Samsung Galaxy S21 4833,7
Electronics,MacBook Pro 2951,5
Electronics,iPhone 12 6364,8
Electronics,Samsung Galaxy S21 5385,6
Electronics,iPad Air 6881,3
Electronics,Sony WH-1000XM4 487,8
Electronics,iPhone 12 7113,4
Electronics,Dell XPS 13 940,2
Electronics,MacBook Pro 4378,6
Electronics,iPhone 12 6595,9
Electronics,iPad Air 4781,8
Electronics,Dell XPS 13 7572,6
Electronics,Dell XPS 13 196,6
Electronics,iPhone 12 6300,1
Electronics,iPhone 12 8068,5
Electronics,Samsung Galaxy S21 5148,1
Electronics,Sony WH-1000XM4 1617,9
Electronics,iPad Air 959,8
Electronics,Sony WH-1000XM4 4248,2
Electronics,iPhone 12 9530,7
Electronics,Dell XPS 13 9588,1
Electronics,iPhone 12 6529,7
Electronics,Dell XPS 13 2556,7
Electronics,MacBook Pro 2436,1
Electronics,Samsung Galaxy S21 1833,6
Electronics,MacBook Pro 3940,8
Electronics,Sony WH-1000XM4 3224,10
Electronics,Samsung Galaxy S21 436,9
Electronics,Samsung Galaxy S21 6442,9
Electronics,iPad Air 8939,2
Electronics,Dell XPS 13 9038,5
Electronics,Samsung Galaxy S21 9049,9
Electronics,MacBook Pro 7251,6
Electronics,Sony WH-1000XM4 1556,1
Electronics,iPad Air 5817,9
Electronics,Samsung Galaxy S21 929,6
Electronics,MacBook Pro 6415,9
Electronics,iPhone 12 6907,6
Electronics,MacBook Pro 6761,6
Electronics,MacBook Pro 9877,2
Electronics,iPad Air 5287,10
Electronics,Samsung Galaxy S21 2440,9
Electronics,Samsung Galaxy S21 8852,3
Electronics,Sony WH-1000XM4 3207,10
Electronics,iPad Air 9399,2
Electronics,iPad Air 2320,7
Electronics,Dell XPS 13 2204,4
Electronics,Samsung Galaxy S21 4673,1
Electronics,iPhone 12 9865,7
Electronics,MacBook Pro 1470,10
Electronics,iPhone 12 9349,1
Electronics,iPhone 12 9126,4
Electronics,MacBook Pro 6325,1
Electronics,Sony WH-1000XM4 236,4
Electronics,Dell XPS 13 2559,7
Electronics,MacBook Pro 6448,7
Electronics,Sony WH-1000XM4 334,10
Electronics,Sony WH-1000XM4 3208,1
Electronics,Sony WH-1000XM4 8462,4
Electronics,Dell XPS 13 9139,5
Electronics,Samsung Galaxy S21 2769,4
Electronics,Sony WH-1000XM4 4927,2
Electronics,iPad Air 2231,6
Electronics,Sony WH-1000XM4 7113,10
Electronics,iPhone 12 378,1
Electronics,Sony WH-1000XM4 3823,4
Electronics,Dell XPS 13 9200,2
Electronics,iPhone 12 48,6
Electronics,Sony WH-1000XM4 1964,7
Electronics,Samsung Galaxy S21 7302,10
Electronics,MacBook Pro 3361,4
Electronics,iPad Air 7979,7
Electronics,Samsung Galaxy S21 8102,3
Electronics,iPhone 12 84,1
Electronics,MacBook Pro 4863,8
Electronics,iPhone 12 6814,9
Electronics,MacBook Pro 331,10
Electronics,iPhone 12 3152,6
Electronics,iPhone 12 53,3
Electronics,MacBook Pro 9232,5
Electronics,iPad Air 8319,6
Electronics,Sony WH-1000XM4 373,7
Electronics,Dell XPS 13 574,6
Electronics,Samsung Galaxy S21 4767,3
Electronics,iPad Air 3528,6
Electronics,MacBook Pro 7733,9
Electronics,iPad Air 8311,1
Electronics,iPad Air 9321,3
Electronics,Dell XPS 13 879,3
Electronics,MacBook Pro 7459,7
Electronics,iPhone 12 740,9
Electronics,Samsung Galaxy S21 5531,5
Electronics,Samsung Galaxy S21 8744,10
Electronics,MacBook Pro 6053,1
Electronics,Sony WH-1000XM4 3338,2
Electronics,Sony WH-1000XM4 9493,5
Electronics,Dell XPS 13 693,8
Electronics,Dell XPS 13 797,5
Electronics,iPad Air 1008,4
Electronics,Samsung Galaxy S21 38,5
Electronics,Dell XPS 13 6916,7
Electronics,Dell XPS 13 7535,4
Electronics,Samsung Galaxy S21 6858,3
Electronics,Dell XPS 13 6188,3
Electronics,iPad Air 1484,1
Electronics,Sony WH-1000XM4 5849,9
Electronics,Dell XPS 13 1079,8
Electronics,iPad Air 2747,3
Electronics,Samsung Galaxy S21 4948,7
Electronics,Samsung Galaxy S21 6004,1
Electronics,Sony WH-1000XM4 1469,6
Electronics,iPad Air 7388,7
Electronics,iPad Air 8694,8
Electronics,Dell XPS 13 4827,3
Electronics,Samsung Galaxy S21 4223,2
Electronics,Sony WH-1000XM4 5275,10
Electronics,Dell XPS 13 2907,1
Electronics,iPhone 12 9880,6
Electronics,Sony WH-1000XM4 5312,7
Electronics,iPad Air 7766,2
Electronics,Sony WH-1000XM4 3557,10
Electronics,iPhone 12 3317,3
Electronics,Sony WH-1000XM4 7225,4
Electronics,iPad Air 9817,10
Electronics,MacBook Pro 9505,5
Electronics,iPhone 12 5234,10
Electronics,MacBook Pro 908,8
Electronics,iPad Air 5843,8
Electronics,Samsung Galaxy S21 8345,5
Electronics,MacBook Pro 7687,4
Electronics,MacBook Pro 1547,8
Electronics,iPad Air 8001,2
Electronics,iPad Air 8363,3
Electronics,iPhone 12 9178,4
Electronics,Samsung Galaxy S21 2739,7
Electronics,MacBook Pro 7286,8
Electronics,Samsung Galaxy S21 9412,4
Electronics,Samsung Galaxy S21 2511,8
Electronics,Samsung Galaxy S21 359,6
Electronics,iPhone 12 8405,2
Electronics,Samsung Galaxy S21 4931,5
Electronics,iPad Air 395,2
Electronics,Samsung Galaxy S21 5933,7
Electronics,iPad Air 209,1
Electronics,Sony WH-1000XM4 1493,8
Electronics,iPad Air 7585,8
Electronics,iPad Air 3615,4
Electronics,MacBook Pro 5614,8
Electronics,Samsung Galaxy S21 8771,8
Electronics,Sony WH-1000XM4 5475,3
Electronics,iPad Air 1261,1
Electronics,Dell XPS 13 9297,2
Electronics,iPhone 12 4069,10
Electronics,Samsung Galaxy S21 1851,2
Electronics,iPad Air 500,2
Electronics,Dell XPS 13 2102,5
Electronics,iPad Air 7465,3
Electronics,MacBook Pro 18,6
Electronics,MacBook Pro 3501,2
Electronics,Sony WH-1000XM4 8585,2
Electronics,Dell XPS 13 4226,4
Electronics,Dell XPS 13 458,8
Electronics,Samsung Galaxy S21 1789,9
Electronics,Dell XPS 13 2661,6
Electronics,MacBook Pro 107,3
Electronics,Dell XPS 13 1829,4
Electronics,Dell XPS 13 7839,9
Electronics,iPad Air 8640,5
Electronics,iPad Air 7591,7
Electronics,Sony WH-1000XM4 5714,4
Electronics,iPhone 12 9875,7
Electronics,iPhone 12 6902,4
Electronics,Samsung Galaxy S21 8155,4
Electronics,Samsung Galaxy S21 2665,1
Electronics,Dell XPS 13 7351,10
Electronics,Samsung Galaxy S21 9234,5
Electronics,Dell XPS 13 2141,10
Electronics,iPad Air 139,5
Electronics,iPhone 12 9718,4
Electronics,Samsung Galaxy S21 2937,5
Electronics,iPhone 12 637,9
Electronics,iPhone 12 383,2
Electronics,iPad Air 3832,5
Electronics,iPad Air 1048,6
Electronics,iPhone 12 8913,1
Electronics,MacBook Pro 7152,10
Electronics,Samsung Galaxy S21 8633,2
Electronics,iPad Air 729,2
Electronics,Sony WH-1000XM4 4110,6
Electronics,MacBook Pro 3534,2
Electronics,iPad Air 4678,8
Electronics,Dell XPS 13 5991,5
Electronics,Sony WH-1000XM4 8790,8
Electronics,MacBook Pro 3743,8
Electronics,Dell XPS 13 6365,4
Electronics,Sony WH-1000XM4 8109,9
Electronics,iPad Air 5425,6
Electronics,Samsung Galaxy S21 3527,6
Electronics,Sony WH-1000XM4 5511,10
Electronics,iPhone 12 7281,9
Electronics,Dell XPS 13 5438,5
Electronics,Samsung Galaxy S21 8344,10
Electronics,MacBook Pro 7323,10
Electronics,iPhone 12 9975,1
Electronics,MacBook Pro 5980,2
Electronics,iPad Air 3572,3
Electronics,iPad Air 7921,5
Electronics,iPad Air 1949,6
Electronics,Samsung Galaxy S21 201,4
Electronics,Dell XPS 13 4308,9
Electronics,Samsung Galaxy S21 8615,4
Electronics,iPad Air 8495,1
Electronics,Samsung Galaxy S21 3363,9
Electronics,Samsung Galaxy S21 1176,8
Electronics,Dell XPS 13 5050,10
Electronics,MacBook Pro 8750,5
Electronics,MacBook Pro 982,9
Electronics,iPhone 12 9384,4
Electronics,Sony WH-1000XM4 7786,10
Electronics,iPad Air 2960,6
Electronics,Samsung Galaxy S21 4529,2
Electronics,iPhone 12 562,9
Electronics,iPhone 12 6968,3
Electronics,Dell XPS 13 3837,4
Electronics,Dell XPS 13 3960,9
Electronics,iPad Air 3426,5
Electronics,Sony WH-1000XM4 4297,1
Electronics,MacBook Pro 5648,8
Electronics,MacBook Pro 6850,8
Electronics,Samsung Galaxy S21 2602,7
Electronics,Samsung Galaxy S21 4875,7
Electronics,Sony WH-1000XM4 8493,9
Electronics,MacBook Pro 1236,6
Electronics,iPad Air 2499,2
Electronics,iPad Air 5171,9
Electronics,Sony WH-1000XM4 6145,5
Electronics,Dell XPS 13 5784,9
Electronics,MacBook Pro 4096,6
Electronics,MacBook Pro 2335,7
Electronics,Samsung Galaxy S21 590,5
Electronics,Dell XPS 13 897,3
Electronics,MacBook Pro 3515,2
Electronics,iPhone 12 6944,4
Electronics,iPad Air 467,3
Electronics,Samsung Galaxy S21 561,10
Electronics,Sony WH-1000XM4 7650,4
Electronics,MacBook Pro 884,4
Electronics,Sony WH-1000XM4 2196,2
Electronics,Samsung Galaxy S21 4886,5
Electronics,Sony WH-1000XM4 6499,4
Electronics,MacBook Pro 9262,3
Electronics,iPhone 12 8846,6
Electronics,Dell XPS 13 941,3
Electronics,Dell XPS 13 5716,8
Electronics,MacBook Pro 2811,7
Electronics,iPad Air 7508,9
Electronics,MacBook Pro 2871,3
Electronics,Sony WH-1000XM4 5545,1
Electronics,Dell XPS 13 3562,6
Electronics,Samsung Galaxy S21 8210,8
Electronics,MacBook Pro 8048,2
Electronics,Samsung Galaxy S21 9610,3
Electronics,iPhone 12 6548,4
Electronics,iPhone 12 2262,6
Electronics,MacBook Pro 2764,8
Electronics,Samsung Galaxy S21 5528,2
Electronics,iPhone 12 7084,10
Electronics,MacBook Pro 8154,8
Electronics,iPad Air 7873,8
Electronics,iPhone 12 4448,10
Electronics,Samsung Galaxy S21 296,9
Electronics,Sony WH-1000XM4 2087,1
Electronics,iPad Air 2136,7
Electronics,MacBook Pro 4768,2
Electronics,Dell XPS 13 4021,3
Electronics,iPad Air 3987,9
Electronics,Samsung Galaxy S21 4586,8
Electronics,Samsung Galaxy S21 2624,4
Electronics,Samsung Galaxy S21 530,1
Electronics,iPad Air 8421,10
Electronics,Sony WH-1000XM4 9599,1
Electronics,Samsung Galaxy S21 5287,3
Electronics,MacBook Pro 4517,7
Electronics,MacBook Pro 4698,8
Electronics,Dell XPS 13 2239,10
Electronics,iPhone 12 8149,9
Electronics,Dell XPS 13 8706,9
Electronics,iPad Air 2905,5
Electronics,iPhone 12 1282,8
Electronics,iPad Air 834,10
Electronics,iPhone 12 2486,4
Electronics,Sony WH-1000XM4 1506,7
Electronics,iPad Air 7640,5
Electronics,Dell XPS 13 9310,4
Electronics,iPad Air 9654,5
Electronics,Samsung Galaxy S21 9245,10
Electronics,iPhone 12 6933,10
Electronics,Samsung Galaxy S21 5063,9
Electronics,MacBook Pro 5519,5
Electronics,Dell XPS 13 2863,2
Electronics,Samsung Galaxy S21 6390,3
Electronics,iPhone 12 2353,5
Electronics,MacBook Pro 5970,4
Electronics,Dell XPS 13 5886,4
Electronics,Dell XPS 13 1962,3
Electronics,Samsung Galaxy S21 6366,9
Electronics,Sony WH-1000XM4 3781,9
Electronics,MacBook Pro 2779,4
Electronics,Sony WH-1000XM4 2079,10
Electronics,Sony WH-1000XM4 957,10
Electronics,iPad Air 5181,10
Electronics,iPhone 12 3612,3
Electronics,Sony WH-1000XM4 5814,7
Electronics,iPhone 12 9345,9
Electronics,iPhone 12 1412,3
Electronics,Samsung Galaxy S21 8351,4
Electronics,Samsung Galaxy S21 7895,8
Electronics,Dell XPS 13 8167,4
Electronics,iPad Air 7329,4
Electronics,iPad Air 8373,4
Electronics,iPhone 12 231,10
Electronics,iPhone 12 7079,5
Electronics,iPad Air 8621,5
Electronics,Samsung Galaxy S21 2879,8
Electronics,Dell XPS 13 5277,8
Electronics,iPad Air 5663,5
Electronics,MacBook Pro 7261,6
Electronics,iPhone 12 5264,3
Electronics,iPhone 12 8741,1
Electronics,Sony WH-1000XM4 2121,2
Electronics,Sony WH-1000XM4 2226,10
Electronics,Sony WH-1000XM4 3952,6
Electronics,iPhone 12 7268,10
Electronics,MacBook Pro 1260,6
Electronics,iPad Air 2033,4
Electronics,Dell XPS 13 2820,4
Electronics,Dell XPS 13 2692,5
Electronics,Samsung Galaxy S21 5432,7
Electronics,iPhone 12 4373,6
Electronics,Sony WH-1000XM4 1145,3
Electronics,Samsung Galaxy S21 5933,4
Electronics,MacBook Pro 5786,10
Electronics,MacBook Pro 4632,4
Electronics,MacBook Pro 2070,9
Electronics,Sony WH-1000XM4 4458,10
Electronics,iPad Air 1775,7
Electronics,MacBook Pro 6110,9
Electronics,Samsung Galaxy S21 9418,3
Electronics,Sony WH-1000XM4 1945,5
Electronics,iPad Air 2122,10
Electronics,Dell XPS 13 8918,1
Electronics,Dell XPS 13 7539,3
Electronics,iPhone 12 5687,8
Electronics,iPad Air 5817,5
Electronics,Sony WH-1000XM4 4785,2
Electronics,Sony WH-1000XM4 8174,5
Electronics,iPad Air 8684,10
Electronics,Samsung Galaxy S21 6272,5
Electronics,MacBook Pro 2945,10
Electronics,Sony WH-1000XM4 2160,6
Electronics,MacBook Pro 9055,3
Electronics,MacBook Pro 3537,1
Electronics,MacBook Pro 5513,5
Electronics,iPad Air 470,1
Electronics,Samsung Galaxy S21 6247,2
Electronics,Samsung Galaxy S21 5548,10
Electronics,iPhone 12 2859,10
Electronics,Samsung Galaxy S21 600,4
Electronics,iPhone 12 5055,5
Electronics,iPad Air 667,2
Electronics,Samsung Galaxy S21 9774,8
Electronics,Samsung Galaxy S21 10,4
Electronics,Dell XPS 13 3722,4
Electronics,MacBook Pro 8523,2
Electronics,iPhone 12 3416,1
Electronics,Dell XPS 13 5796,5
Electronics,Samsung Galaxy S21 7379,7
Electronics,Dell XPS 13 6391,4
Electronics,Sony WH-1000XM4 4303,4
Electronics,Sony WH-1000XM4 3331,4
Electronics,Sony WH-1000XM4 2853,2
Electronics,Samsung Galaxy S21 5340,5
Electronics,MacBook Pro 6865,1
Electronics,Dell XPS 13 3171,4
Electronics,Samsung Galaxy S21 9828,10
Electronics,Sony WH-1000XM4 2971,8
Electronics,MacBook Pro 2498,8
Electronics,MacBook Pro 6935,7
Electronics,Dell XPS 13 2069,6
Electronics,iPad Air 4674,5
Electronics,iPhone 12 7986,7
Electronics,Sony WH-1000XM4 3759,1
Electronics,Dell XPS 13 618,3
Electronics,Dell XPS 13 8706,8
Electronics,Samsung Galaxy S21 3048,4
Electronics,Dell XPS 13 5142,4
Electronics,Samsung Galaxy S21 8329,9
Electronics,iPhone 12 8467,1
Electronics,iPhone 12 7964,7
Electronics,MacBook Pro 7174,10
Electronics,Samsung Galaxy S21 3060,3
Electronics,Samsung Galaxy S21 1166,9
Electronics,MacBook Pro 5836,2
Electronics,iPhone 12 5858,5
Electronics,Sony WH-1000XM4 1915,6
Electronics,Samsung Galaxy S21 7418,3
Electronics,iPhone 12 2237,2
Electronics,Dell XPS 13 5531,5
Electronics,iPad Air 2068,7
Electronics,Samsung Galaxy S21 3920,9
Electronics,MacBook Pro 8435,6
Electronics,iPad Air 1742,1
Electronics,iPad Air 4304,6
Electronics,Dell XPS 13 157,7
Electronics,Dell XPS 13 3319,8
Electronics,iPhone 12 1368,10
Electronics,iPhone 12 4879,9
Electronics,iPhone 12 2600,8
Electronics,Dell XPS 13 4218,4
Electronics,Dell XPS 13 3495,9
Electronics,Sony WH-1000XM4 7594,5
Electronics,MacBook Pro 3103,6
Electronics,MacBook Pro 8289,6
