product_name,category,material_score,carbon_footprint,packaging
TV - Model 365,electronics,9,0.587747470968832,1
TV - Model 14,electronics,7,2.563821160664287,5
TV - Model 431,electronics,1,2.1768422563490386,3
TV - Model 229,electronics,6,5.638207400455335,3
TV - Model 38,electronics,1,4.046443492501757,5
TV - Model 253,electronics,8,7.5718145816717515,2
TV - Model 233,electronics,2,6.6293716107643,4
TV - Model 120,electronics,9,4.414999928404782,5
TV - Model 51,electronics,6,1.0919619933075788,5
TV - Model 218,electronics,1,8.288654871947475,5
TV - Model 249,electronics,5,9.439308771598789,5
TV - Model 326,electronics,5,9.594385747584097,4
TV - Model 481,electronics,4,0.6530804384037687,1
TV - Model 52,electronics,8,5.350264147785224,5
TV - Model 114,electronics,5,1.0143573426494066,5
TV - Model 394,electronics,8,6.792323687715776,1
TV - Model 15,electronics,7,3.3850778355100823,3
TV - Model 392,electronics,9,9.393285808647951,5
TV - Model 415,electronics,5,3.989744703680854,5
TV - Model 141,electronics,8,4.430170702009654,1
TV - Model 77,electronics,4,2.288986771202553,3
TV - Model 330,electronics,6,6.1133690093330415,1
TV - Model 292,electronics,10,3.9404425808451706,3
TV - Model 447,electronics,8,5.686573794206317,5
TV - Model 496,electronics,3,1.6644828965586482,5
TV - Model 107,electronics,5,1.9843417621496116,5
TV - Model 470,electronics,5,7.107624772234109,2
TV - Model 349,electronics,7,1.2281739502988223,5
TV - Model 331,electronics,6,2.4026373902690215,5
TV - Model 299,electronics,4,9.595249525635007,3
TV - Model 175,electronics,5,7.588984263430158,4
TV - Model 228,electronics,4,0.6467318262916295,5
TV - Model 298,electronics,3,4.349173248402783,2
TV - Model 157,electronics,2,2.6369517293913995,1
TV - Model 363,electronics,1,2.767244126458384,3
TV - Model 234,electronics,10,9.206772054927098,3
TV - Model 272,electronics,9,1.1274604496831875,1
TV - Model 386,electronics,10,7.892763336047503,2
TV - Model 464,electronics,4,2.7773425385793598,2
TV - Model 190,electronics,9,7.917298958062089,5
TV - Model 287,electronics,9,2.4541363648860868,1
TV - Model 191,electronics,8,7.452370446957631,1
TV - Model 377,electronics,7,5.155107151349926,2
TV - Model 3,electronics,4,1.6834178133374487,4
TV - Model 321,electronics,9,3.8176073020024397,2
TV - Model 418,electronics,8,5.2922818838226835,3
TV - Model 375,electronics,6,7.837504754101424,4
TV - Model 304,electronics,4,5.190037361674569,1
TV - Model 113,electronics,3,9.257707315076846,4
TV - Model 310,electronics,1,7.478110758042296,4
TV - Model 339,electronics,8,9.964818416757726,1
TV - Model 24,electronics,10,1.5085852356344116,5
TV - Model 49,electronics,2,8.022725851046914,3
TV - Model 98,electronics,6,3.8446069743331845,5
TV - Model 81,electronics,4,6.566049031392527,5
TV - Model 425,electronics,6,1.1771282566707422,2
TV - Model 382,electronics,6,5.660514364572061,5
TV - Model 37,electronics,6,0.837394426960629,1
TV - Model 412,electronics,1,6.687598930646617,3
TV - Model 339,electronics,6,4.763438181616253,5
TV - Model 497,electronics,9,1.497032470159792,3
TV - Model 428,electronics,7,6.983823506566969,3
TV - Model 263,electronics,3,8.57879087992004,5
TV - Model 224,electronics,6,7.102504230806554,1
TV - Model 215,electronics,2,0.512247229139695,5
TV - Model 165,electronics,7,4.649518346394395,4
TV - Model 199,electronics,10,4.438311635785847,4
TV - Model 230,electronics,6,0.8798067285971765,5
TV - Model 441,electronics,5,7.207012668125564,2
TV - Model 231,electronics,6,6.017021251874755,2
TV - Model 6,electronics,7,3.582967332739557,5
TV - Model 365,electronics,7,6.449613592920768,3
TV - Model 97,electronics,10,3.433283605176367,4
TV - Model 231,electronics,10,6.28262912842552,5
TV - Model 469,electronics,4,3.554396651774578,3
TV - Model 310,electronics,7,4.767619541860418,4
TV - Model 73,electronics,10,8.258987913098993,1
TV - Model 136,electronics,10,5.457847723626866,1
TV - Model 92,electronics,6,5.083690780288516,5
TV - Model 337,electronics,1,0.6120754315886923,5
TV - Model 33,electronics,9,7.549473118758926,4
TV - Model 189,electronics,5,4.017334650448936,5
TV - Model 488,electronics,2,1.9494259923355493,3
TV - Model 98,electronics,9,4.6081965764002275,4
TV - Model 109,electronics,7,4.830120964022224,4
TV - Model 23,electronics,5,0.9599255949482676,4
TV - Model 419,electronics,2,7.683148973411523,5
TV - Model 72,electronics,10,7.194016341023027,4
TV - Model 423,electronics,8,0.9442750190512958,4
TV - Model 408,electronics,2,5.6406307259915955,4
TV - Model 433,electronics,2,0.9820818619825351,3
TV - Model 68,electronics,7,3.8861267818461056,5
TV - Model 267,electronics,4,3.6209747446520537,3
TV - Model 218,electronics,2,2.8162396420574654,5
TV - Model 486,electronics,1,9.049505837844235,1
TV - Model 319,electronics,5,6.673401440339262,2
TV - Model 370,electronics,7,8.961391756353773,4
TV - Model 415,electronics,4,9.23718588302131,1
TV - Model 1,electronics,7,7.4252913457875325,5
TV - Model 139,electronics,8,6.594858341833802,2
Speaker - Model 464,electronics,1,5.58602131684923,2
Speaker - Model 214,electronics,1,1.3508778613748573,2
Speaker - Model 304,electronics,3,4.9190010899911805,1
Speaker - Model 333,electronics,7,8.43196577381375,3
Speaker - Model 32,electronics,8,6.868188731304864,4
Speaker - Model 484,electronics,9,9.829231237814072,5
Speaker - Model 326,electronics,9,0.9653396902043194,4
Speaker - Model 332,electronics,8,6.703999205347456,2
Speaker - Model 204,electronics,3,2.8311911310825106,1
Speaker - Model 333,electronics,2,3.7283461084886094,2
Speaker - Model 360,electronics,3,4.007604420191653,5
Speaker - Model 281,electronics,10,6.304504264102025,3
Speaker - Model 114,electronics,10,1.880222439849457,2
Speaker - Model 351,electronics,10,7.221666331576257,2
Speaker - Model 197,electronics,6,9.224913166466528,4
Speaker - Model 188,electronics,6,1.981973249720994,4
Speaker - Model 372,electronics,6,6.00099958117749,1
Speaker - Model 18,electronics,9,2.265872472250911,3
Speaker - Model 192,electronics,5,4.7261135403099095,1
Speaker - Model 88,electronics,8,4.7583080709038335,5
Speaker - Model 45,electronics,2,2.424703361335851,5
Speaker - Model 45,electronics,9,6.260838953430026,3
Speaker - Model 59,electronics,5,6.864805754356262,1
Speaker - Model 248,electronics,3,8.789468309086432,4
Speaker - Model 241,electronics,1,8.551954741447027,2
Speaker - Model 41,electronics,2,8.411490784557511,3
Speaker - Model 461,electronics,1,1.903417678607218,2
Speaker - Model 213,electronics,7,3.7712001383197835,5
Speaker - Model 112,electronics,10,5.1116616345543004,5
Speaker - Model 383,electronics,2,9.24119324972207,3
Speaker - Model 409,electronics,4,1.4281438607051258,2
Speaker - Model 456,electronics,3,9.053684305538777,1
Speaker - Model 355,electronics,5,6.532913662960154,4
Speaker - Model 378,electronics,2,8.907825081470769,3
Speaker - Model 433,electronics,8,4.426170143340088,4
Speaker - Model 25,electronics,3,9.240178528588217,1
Speaker - Model 438,electronics,4,8.041755922085049,5
Speaker - Model 413,electronics,5,2.833655162108808,1
Speaker - Model 435,electronics,8,9.75606050883402,3
Speaker - Model 374,electronics,1,4.520354364757527,5
Speaker - Model 229,electronics,10,7.8102726195188685,3
Speaker - Model 101,electronics,3,0.7484735332557467,4
Speaker - Model 416,electronics,8,6.219444529570337,5
Speaker - Model 493,electronics,10,6.597183364244585,4
Speaker - Model 248,electronics,6,4.331996266921551,4
Speaker - Model 76,electronics,4,5.288472360879043,2
Speaker - Model 125,electronics,10,9.170014069676348,2
Speaker - Model 35,electronics,9,3.9331340942071917,3
Speaker - Model 145,electronics,7,8.894643446838934,4
Speaker - Model 127,electronics,1,6.267156754274857,2
Speaker - Model 218,electronics,9,5.071338509046057,5
Speaker - Model 292,electronics,5,2.0932279829485996,2
Speaker - Model 24,electronics,10,1.5416420648698497,2
Speaker - Model 340,electronics,5,1.4807905944295436,4
Speaker - Model 18,electronics,8,2.2679034462786225,1
Speaker - Model 473,electronics,5,8.32882344229406,4
Speaker - Model 401,electronics,7,9.72607048631713,3
Speaker - Model 176,electronics,8,2.3111739802261386,1
Speaker - Model 219,electronics,4,4.5363935308405585,4
Speaker - Model 479,electronics,1,8.612440167301399,3
Speaker - Model 373,electronics,9,4.4640765066219705,1
Speaker - Model 101,electronics,4,2.146466630676887,3
Speaker - Model 243,electronics,10,1.673296111300179,3
Speaker - Model 483,electronics,1,7.521118463967135,4
Speaker - Model 476,electronics,7,9.984381869568796,1
Speaker - Model 368,electronics,3,3.0541347086417647,5
Speaker - Model 339,electronics,1,1.9908383201784132,2
Speaker - Model 84,electronics,8,1.6355969259503522,5
Speaker - Model 179,electronics,10,3.339261965240123,1
Speaker - Model 413,electronics,10,2.539207114858315,3
Speaker - Model 328,electronics,9,4.649959229804938,4
Speaker - Model 91,electronics,4,4.763848777365921,4
Speaker - Model 493,electronics,5,2.6136409505418987,5
Speaker - Model 329,electronics,9,7.917022443717129,2
Speaker - Model 201,electronics,9,5.151017931813572,5
Speaker - Model 252,electronics,6,8.85297751804884,3
Speaker - Model 483,electronics,3,2.073565308390235,3
Speaker - Model 125,electronics,9,2.142373061392086,2
Speaker - Model 150,electronics,3,8.77126200980278,1
Speaker - Model 29,electronics,5,2.1089211617623373,3
Speaker - Model 97,electronics,8,8.737024544714998,3
Speaker - Model 173,electronics,10,0.7475153941007133,2
Speaker - Model 202,electronics,7,3.2676674983974574,1
Speaker - Model 365,electronics,2,5.372614766527263,1
Speaker - Model 87,electronics,7,7.426979717629771,4
Speaker - Model 393,electronics,4,4.632801944945381,1
Speaker - Model 439,electronics,4,1.0482488465513249,1
Speaker - Model 18,electronics,9,6.804718795171922,1
Speaker - Model 338,electronics,2,0.6519466784902666,5
Speaker - Model 304,electronics,9,3.9320468955557404,1
Speaker - Model 231,electronics,1,4.2298536236471485,1
Speaker - Model 363,electronics,5,4.654947907756451,1
Speaker - Model 37,electronics,6,5.784654837050172,1
Speaker - Model 122,electronics,3,5.681413891004379,1
Speaker - Model 397,electronics,4,2.2417555966692078,3
Speaker - Model 74,electronics,9,7.165891165808962,4
Speaker - Model 70,electronics,2,0.9444956097671656,1
Speaker - Model 479,electronics,1,2.862490211199434,4
Speaker - Model 323,electronics,3,4.9449158564699625,1
Speaker - Model 495,electronics,1,9.998913775006777,2
Refrigerator - Model 134,home_appliances,10,5.259881393335428,4
Refrigerator - Model 75,home_appliances,2,9.89193060964503,1
Refrigerator - Model 28,home_appliances,10,7.766379522783699,2
Refrigerator - Model 318,home_appliances,8,8.448939912882985,5
Refrigerator - Model 407,home_appliances,3,2.1726194638366327,1
Refrigerator - Model 360,home_appliances,3,7.806244543184015,4
Refrigerator - Model 382,home_appliances,8,3.679897051487634,3
Refrigerator - Model 339,home_appliances,4,2.2812546728013934,5
Refrigerator - Model 61,home_appliances,7,6.446037725950567,5
Refrigerator - Model 335,home_appliances,2,5.4651593182582845,2
Refrigerator - Model 245,home_appliances,4,7.995576419272853,5
Refrigerator - Model 373,home_appliances,1,5.711124009379062,5
Refrigerator - Model 57,home_appliances,4,3.7053824004257234,3
Refrigerator - Model 469,home_appliances,8,1.504222106261512,1
Refrigerator - Model 347,home_appliances,1,4.422090514607126,5
Refrigerator - Model 454,home_appliances,5,4.342040197399485,4
Refrigerator - Model 167,home_appliances,5,7.817050151861519,2
Refrigerator - Model 465,home_appliances,3,6.987304007216277,5
Refrigerator - Model 452,home_appliances,1,1.736488456418824,3
Refrigerator - Model 399,home_appliances,1,4.4959335845231125,3
Refrigerator - Model 222,home_appliances,1,3.3649691239948605,2
Refrigerator - Model 280,home_appliances,5,5.341495113577221,3
Refrigerator - Model 116,home_appliances,1,6.710864775202814,5
Refrigerator - Model 274,home_appliances,10,1.3781046314735128,5
Refrigerator - Model 375,home_appliances,7,0.7037854193037674,5
Refrigerator - Model 453,home_appliances,5,1.6951077838866278,3
Refrigerator - Model 255,home_appliances,3,4.775021417529453,1
Refrigerator - Model 158,home_appliances,9,2.783460739074663,4
Refrigerator - Model 224,home_appliances,3,6.028713018418916,2
Refrigerator - Model 84,home_appliances,2,6.30703520344198,1
Refrigerator - Model 121,home_appliances,3,2.358318957501667,3
Refrigerator - Model 255,home_appliances,7,0.726678270031287,4
Refrigerator - Model 383,home_appliances,1,4.807466308140212,2
Refrigerator - Model 108,home_appliances,3,2.622008430711324,4
Refrigerator - Model 477,home_appliances,6,5.716724525666543,3
Refrigerator - Model 24,home_appliances,1,5.519251621586255,1
Refrigerator - Model 17,home_appliances,6,2.1061295035844196,5
Refrigerator - Model 15,home_appliances,3,3.1259663038505727,3
Refrigerator - Model 33,home_appliances,2,9.935009616761143,4
Refrigerator - Model 209,home_appliances,9,6.307302869655015,5
Refrigerator - Model 104,home_appliances,9,9.375245797156117,3
Refrigerator - Model 175,home_appliances,9,8.287504282585708,1
Refrigerator - Model 194,home_appliances,2,3.4263242906240468,1
Refrigerator - Model 414,home_appliances,5,2.1655156098536894,5
Refrigerator - Model 165,home_appliances,5,0.8178088434660566,1
Refrigerator - Model 269,home_appliances,5,9.282200803328958,1
Refrigerator - Model 16,home_appliances,9,1.160167853034645,4
Refrigerator - Model 218,home_appliances,6,4.2095650143880805,3
Refrigerator - Model 99,home_appliances,4,4.5351927998652455,1
Refrigerator - Model 269,home_appliances,9,6.914624886075965,5
Refrigerator - Model 173,home_appliances,5,1.7801161420991605,4
Refrigerator - Model 207,home_appliances,3,6.682681011804212,4
Refrigerator - Model 446,home_appliances,7,4.950167145122421,2
Refrigerator - Model 266,home_appliances,4,6.507392605947173,4
Refrigerator - Model 55,home_appliances,3,5.553343890191968,5
Refrigerator - Model 420,home_appliances,4,2.0456161619757385,3
Refrigerator - Model 11,home_appliances,8,7.4224473410867935,2
Refrigerator - Model 253,home_appliances,7,2.3949791789269836,4
Refrigerator - Model 236,home_appliances,4,5.659861984381964,5
Refrigerator - Model 481,home_appliances,8,5.121102263782269,1
Refrigerator - Model 356,home_appliances,5,5.493876846161318,5
Refrigerator - Model 454,home_appliances,6,2.3730576822309666,3
Refrigerator - Model 54,home_appliances,8,0.8456407615742251,2
Refrigerator - Model 305,home_appliances,7,1.025007182644257,3
Refrigerator - Model 203,home_appliances,9,5.65098544879587,3
Refrigerator - Model 287,home_appliances,3,4.240384658988972,2
Refrigerator - Model 424,home_appliances,5,2.3665474352422833,2
Refrigerator - Model 4,home_appliances,9,8.259104524564762,3
Refrigerator - Model 200,home_appliances,7,4.607015084127582,1
Refrigerator - Model 108,home_appliances,8,6.259378201051434,4
Refrigerator - Model 10,home_appliances,4,6.132833186320698,2
Refrigerator - Model 157,home_appliances,8,8.956218494921494,3
Refrigerator - Model 13,home_appliances,4,2.4421647984080685,2
Refrigerator - Model 177,home_appliances,9,3.936971270310889,4
Refrigerator - Model 85,home_appliances,9,4.70178311979293,1
Refrigerator - Model 237,home_appliances,1,2.639189921636637,5
Refrigerator - Model 449,home_appliances,10,5.386938409203708,2
Refrigerator - Model 91,home_appliances,1,4.640770261612358,2
Refrigerator - Model 340,home_appliances,4,2.5710279326913925,3
Refrigerator - Model 25,home_appliances,6,8.801580999193794,1
Refrigerator - Model 308,home_appliances,6,5.70362724787487,3
Refrigerator - Model 229,home_appliances,2,1.4401243684197276,4
Refrigerator - Model 82,home_appliances,8,7.088045429294116,5
Refrigerator - Model 441,home_appliances,8,9.098425441269423,1
Refrigerator - Model 443,home_appliances,7,3.972874437542627,5
Refrigerator - Model 370,home_appliances,10,5.238359460877755,1
Refrigerator - Model 76,home_appliances,1,4.72250220855625,1
Refrigerator - Model 179,home_appliances,8,9.2602822129685,2
Refrigerator - Model 129,home_appliances,5,7.252530211972992,1
Refrigerator - Model 5,home_appliances,9,8.577407446760818,4
Refrigerator - Model 301,home_appliances,4,7.010400947489352,3
Refrigerator - Model 374,home_appliances,6,5.2353304411851,1
Refrigerator - Model 350,home_appliances,1,3.6595116496703963,2
Refrigerator - Model 44,home_appliances,4,8.330294458166076,1
Refrigerator - Model 241,home_appliances,1,2.646818964701661,3
Refrigerator - Model 247,home_appliances,1,2.8757126378014957,1
Refrigerator - Model 149,home_appliances,6,5.171303698340983,2
Refrigerator - Model 165,home_appliances,5,2.9111868681429955,4
Refrigerator - Model 433,home_appliances,4,5.652601504953097,4
Refrigerator - Model 148,home_appliances,7,8.257601259048064,1
